review_id,bank_name,review_text,rating,sentiment_label,sentiment_score,identified_theme(s),keywords
498,Bank of Abyssinia,always problematic hardly works,1,Negative,0.6458,Stability & Reliability,
499,Bank of Abyssinia,considering the fact the bank is huge this app really bad you could do better,1,Neutral,0.5,No Theme,
500,Bank of Abyssinia,"worst app and Bank ever u be ashamed, scammer",1,Negative,1.0,No Theme,
501,Bank of Abyssinia,great BoA,5,Positive,0.9,No Theme,
502,Bank of Abyssinia,i have went to the bank so many times because i couldn't make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can't make any transaction with it please work in that,1,Positive,0.625,Transaction Performance,
503,Bank of Abyssinia,there is no speed,1,Neutral,0.5,Transaction Performance,
504,Bank of Abyssinia,"For anyone who wants to download it, just don't!!!",1,Positive,0.6953,Feature Requests,
505,Bank of Abyssinia,wonderful,5,Positive,1.0,No Theme,
506,Bank of Abyssinia,all worck,5,Neutral,0.5,No Theme,
507,Bank of Abyssinia,Loved it,5,Positive,0.85,No Theme,
508,Bank of Abyssinia,Wow,1,Neutral,0.5,No Theme,
509,Bank of Abyssinia,"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",1,Neutral,0.5,Account Access Issues; Stability & Reliability; User Interface & Experience; Security Concerns,
510,Bank of Abyssinia,Improved to be the best,5,Positive,1.0,Feature Requests,
511,Bank of Abyssinia,"Decent, but there problems sometimes it says error When i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self BOE Dev fix this !!!",3,Neutral,0.5,Transaction Performance; Stability & Reliability,
512,Bank of Abyssinia,BoA Greqt Ethiopian bank.,5,Neutral,0.5,No Theme,
513,Bank of Abyssinia,"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",1,Positive,0.6,Stability & Reliability,
514,Bank of Abyssinia,Almost better compared to cbe where it is not qualified for,4,Positive,0.75,No Theme,
515,Bank of Abyssinia,what awesome apps. it is very simple to use and more much important apps.,5,Positive,0.7375,User Interface & Experience,
516,Bank of Abyssinia,Wonderfull app,5,Neutral,0.5,No Theme,
517,Bank of Abyssinia,i can't use this app why?,5,Neutral,0.5,User Interface & Experience,
518,Bank of Abyssinia,Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,1,Positive,0.5696,Account Access Issues; Network & Connectivity,
519,Bank of Abyssinia,bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,1,Negative,0.5562,Account Access Issues,
520,Bank of Abyssinia,AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,1,Negative,0.5625,No Theme,
521,Bank of Abyssinia,Good app,5,Positive,0.85,No Theme,
522,Bank of Abyssinia,"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",1,Neutral,0.5,Customer Support,
523,Bank of Abyssinia,It has good features but sometimes it doesn't work...0,1,Positive,0.85,Feature Requests,
524,Bank of Abyssinia,Very poor proformance,1,Negative,0.76,No Theme,
525,Bank of Abyssinia,It's not opening. Really frustrating,1,Negative,0.7,No Theme,
526,Bank of Abyssinia,Verry Amazing App from all IB,5,Positive,0.8,No Theme,
527,Bank of Abyssinia,Not working on this days,1,Neutral,0.5,Stability & Reliability,
528,Bank of Abyssinia,Thank you BoA,5,Neutral,0.5,No Theme,
529,Bank of Abyssinia,best banking app in the wworld,5,Positive,1.0,No Theme,
530,Bank of Abyssinia,Nice app and it's easy to use,5,Positive,0.7583,User Interface & Experience,
531,Bank of Abyssinia,"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",1,Neutral,0.5,Transaction Performance; Feature Requests,
532,Bank of Abyssinia,This is help full i like ittttt,5,Positive,0.675,Customer Support,
533,Bank of Abyssinia,The is not functional at all?,2,Neutral,0.5,No Theme,
534,Bank of Abyssinia,Best bank,5,Positive,1.0,No Theme,
535,Bank of Abyssinia,Make it easy and convienient to use and perfect for all to high prefrence and choice.,3,Positive,0.7656,User Interface & Experience,
536,Bank of Abyssinia,🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹👍👍👍👍👍👍👍,5,Neutral,0.5,No Theme,
537,Bank of Abyssinia,I have been using this app for two years.It is amazing.,5,Positive,0.8,No Theme,
538,Bank of Abyssinia,Good 👍,5,Positive,0.85,No Theme,
539,Bank of Abyssinia,Sad experience,1,Negative,0.75,User Interface & Experience,
540,Bank of Abyssinia,Always do update and that is annoying,3,Negative,0.9,Stability & Reliability,
541,Bank of Abyssinia,"Best app, somehow waiting a few minutes",5,Positive,0.7,Transaction Performance,
542,Bank of Abyssinia,I can't dijitalize my atm in the apollo app on my phone,1,Neutral,0.5,No Theme,
543,Bank of Abyssinia,Whenever I try to sign in app close please fixed it out,2,Neutral,0.5,Stability & Reliability,
544,Bank of Abyssinia,Beter,5,Neutral,0.5,No Theme,
545,Bank of Abyssinia,Boa,4,Neutral,0.5,No Theme,
546,Bank of Abyssinia,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,1,Negative,0.695,Transaction Performance,
547,Bank of Abyssinia,Aadan Axmed Barkhadle,5,Neutral,0.5,No Theme,
548,Bank of Abyssinia,😡😡😡🤬🤬🤬,1,Neutral,0.5,No Theme,
549,Bank of Abyssinia,Horrible customer service and app crashes Horrible!!,1,Negative,1.0,Stability & Reliability; Customer Support,
550,Bank of Abyssinia,I love it,5,Positive,0.75,No Theme,
551,Bank of Abyssinia,It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,1,Neutral,0.5,User Interface & Experience,
552,Bank of Abyssinia,Good🙏,5,Neutral,0.5,No Theme,
553,Bank of Abyssinia,Like to much,5,Positive,0.6,No Theme,
554,Bank of Abyssinia,Perfect,5,Positive,1.0,No Theme,
555,Bank of Abyssinia,The best of best,5,Positive,1.0,No Theme,
556,Bank of Abyssinia,I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,3,Positive,0.6542,User Interface & Experience,
557,Bank of Abyssinia,Great 👍,5,Positive,0.9,No Theme,
558,Bank of Abyssinia,Fast and suitable for the customers.,5,Positive,0.6875,Transaction Performance,
559,Bank of Abyssinia,Good app and helpful,5,Positive,0.85,Customer Support,
560,Bank of Abyssinia,"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",1,Positive,0.5768,Stability & Reliability; Customer Support,
561,Bank of Abyssinia,By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,1,Neutral,0.5,No Theme,
562,Bank of Abyssinia,It doesn't work at all.,2,Neutral,0.5,Stability & Reliability,
563,Bank of Abyssinia,this app is not available,1,Negative,0.6,No Theme,
564,Bank of Abyssinia,Wow what amazing,5,Positive,0.675,No Theme,
565,Bank of Abyssinia,በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,2,Neutral,0.5,No Theme,
566,Bank of Abyssinia,Lemn embi yilal??,5,Neutral,0.5,No Theme,
567,Bank of Abyssinia,It's useless app downgraded.,1,Negative,0.75,User Interface & Experience,
568,Bank of Abyssinia,Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,1,Neutral,0.5,Account Access Issues,
569,Bank of Abyssinia,When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,1,Negative,0.6167,Stability & Reliability,
570,Bank of Abyssinia,አይሰራም ሼም ነው፤,1,Neutral,0.5,No Theme,
571,Bank of Abyssinia,Not that much bad,3,Negative,0.85,No Theme,
572,Bank of Abyssinia,Fine,5,Positive,0.7083,No Theme,
573,Bank of Abyssinia,The dirtiest application ever seen...,1,Neutral,0.5,No Theme,
574,Bank of Abyssinia,Nic ap,5,Neutral,0.5,No Theme,
575,Bank of Abyssinia,The forest app ever,1,Neutral,0.5,No Theme,
576,Bank of Abyssinia,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",1,Positive,0.6875,Feature Requests,
577,Bank of Abyssinia,Bank of abissena,1,Neutral,0.5,No Theme,
578,Bank of Abyssinia,"Easy and sooo simple to use it, also its easy to stole someones money using the app",3,Positive,0.6444,User Interface & Experience,
579,Bank of Abyssinia,GOOD,5,Positive,0.85,No Theme,
580,Bank of Abyssinia,The worst banking app ever. Never works!,1,Negative,1.0,Stability & Reliability,
581,Bank of Abyssinia,Poorly functioning app,3,Negative,0.7,No Theme,
582,Bank of Abyssinia,Very nice,5,Positive,0.89,No Theme,
583,Bank of Abyssinia,Your system is the worst you should do better😡😡😡😡😡😡,2,Negative,1.0,No Theme,
584,Bank of Abyssinia,It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,1,Neutral,0.5,Stability & Reliability; Customer Support,
585,Bank of Abyssinia,"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",4,Positive,0.6857,Stability & Reliability; Customer Support; Feature Requests,
586,Bank of Abyssinia,"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",1,Negative,0.6475,User Interface & Experience; Feature Requests; Network & Connectivity,
587,Bank of Abyssinia,Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,1,Neutral,0.5,Transaction Performance,
588,Bank of Abyssinia,It doesn't work on my 2 devices A05 and A34 😡,1,Neutral,0.5,Stability & Reliability,
589,Bank of Abyssinia,My attention is very important because it will be the most difficult time for me,5,Positive,0.5867,User Interface & Experience,
590,Bank of Abyssinia,"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",1,Negative,0.5953,Account Access Issues; Transaction Performance; Stability & Reliability; Customer Support; Network & Connectivity,
591,Bank of Abyssinia,I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,1,Positive,0.7,Stability & Reliability,
592,Bank of Abyssinia,This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,1,Negative,0.5538,Feature Requests,
593,Bank of Abyssinia,exellent digital transaction of money,5,Neutral,0.5,Transaction Performance,
594,Bank of Abyssinia,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,1,Positive,0.5833,Stability & Reliability,
595,Bank of Abyssinia,👏👏👏,5,Neutral,0.5,No Theme,
596,Bank of Abyssinia,Money,5,Neutral,0.5,No Theme,
597,Bank of Abyssinia,It needs more improvment,2,Positive,0.75,Feature Requests,
598,Bank of Abyssinia,ab,3,Neutral,0.5,No Theme,
599,Bank of Abyssinia,Ademtahir,5,Neutral,0.5,No Theme,
600,Bank of Abyssinia,✌️✌️,5,Neutral,0.5,No Theme,
601,Bank of Abyssinia,Please this app on my android phone,3,Neutral,0.5,No Theme,
602,Bank of Abyssinia,GOAT 🐐 🐐,5,Neutral,0.5,No Theme,
603,Bank of Abyssinia,"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",1,Neutral,0.5,Transaction Performance,
604,Bank of Abyssinia,Fast and reliable,5,Positive,0.6,Transaction Performance,
605,Bank of Abyssinia,"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",1,Negative,0.6399,Stability & Reliability,
606,Bank of Abyssinia,Very good,5,Positive,0.955,No Theme,
607,Bank of Abyssinia,One of the poorest mobile banking system,1,Neutral,0.5,No Theme,
608,Bank of Abyssinia,❤❤❤❤❤❤,5,Neutral,0.5,No Theme,
609,Bank of Abyssinia,Oene,5,Neutral,0.5,No Theme,
610,Bank of Abyssinia,i find it interesting specially in reciept downloading,1,Positive,0.7143,Network & Connectivity,
611,Bank of Abyssinia,it good,5,Positive,0.85,No Theme,
612,Bank of Abyssinia,"This app crashes everytime, please fix it",1,Neutral,0.5,Stability & Reliability,
613,Bank of Abyssinia,አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,1,Neutral,0.5,User Interface & Experience,
614,Bank of Abyssinia,I need a support the app is not working,5,Neutral,0.5,Customer Support; Feature Requests,
615,Bank of Abyssinia,Bast bank of ethiopia,5,Neutral,0.5,No Theme,
616,Bank of Abyssinia,very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,1,Negative,0.695,Transaction Performance,
617,Bank of Abyssinia,"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",5,Neutral,0.5,Customer Support,
618,Bank of Abyssinia,The worst App i have never seen like this before,1,Negative,1.0,No Theme,
619,Bank of Abyssinia,Wweeeer,4,Neutral,0.5,No Theme,
620,Bank of Abyssinia,Infinx,5,Neutral,0.5,No Theme,
621,Bank of Abyssinia,Great service,5,Positive,0.9,Customer Support,
622,Bank of Abyssinia,This app is not available on all android versions and some times it is not functional.,1,Negative,0.6,Stability & Reliability,
623,Bank of Abyssinia,senayt Mesfin,4,Neutral,0.5,No Theme,
624,Bank of Abyssinia,Bad app vety bad.,1,Negative,0.85,No Theme,
625,Bank of Abyssinia,Abessnya Banke,5,Neutral,0.5,No Theme,
626,Bank of Abyssinia,"The most useless app, I never expected such an irrelevant app from BOA. big shame!",1,Neutral,0.5,User Interface & Experience,
627,Bank of Abyssinia,Professional on banking app,5,Neutral,0.5,No Theme,
628,Bank of Abyssinia,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,3,Positive,0.575,Transaction Performance; Stability & Reliability; User Interface & Experience,
629,Bank of Abyssinia,አይሰራም አስተካክሉት,5,Neutral,0.5,No Theme,
630,Bank of Abyssinia,Please try another because this app doesn't feet the need of this generation,1,Neutral,0.5,Feature Requests,
631,Bank of Abyssinia,Fast transfer,5,Positive,0.6,Transaction Performance,
632,Bank of Abyssinia,"What's up I can't log in, what's wrong",5,Negative,0.75,No Theme,
633,Bank of Abyssinia,Amrumehamed,1,Neutral,0.5,No Theme,
634,Bank of Abyssinia,"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",5,Positive,0.6125,Stability & Reliability; Customer Support; Feature Requests,
635,Bank of Abyssinia,ደደገነሐ,5,Neutral,0.5,No Theme,
636,Bank of Abyssinia,"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",1,Negative,0.5748,Transaction Performance; Stability & Reliability; Customer Support,
637,Bank of Abyssinia,A painfully slow banking app service. Please don't make it your choice!,1,Negative,0.6875,Transaction Performance; Customer Support,
638,Bank of Abyssinia,Good App,4,Positive,0.85,No Theme,
639,Bank of Abyssinia,Best app to me,5,Positive,1.0,No Theme,
640,Bank of Abyssinia,BOA,5,Neutral,0.5,No Theme,
641,Bank of Abyssinia,Abdulkadir,5,Neutral,0.5,No Theme,
642,Bank of Abyssinia,Bad,1,Negative,0.85,No Theme,
643,Bank of Abyssinia,If it is possible I would gove0 star,1,Neutral,0.5,No Theme,
644,Bank of Abyssinia,Nise mobile bankig,4,Neutral,0.5,No Theme,
645,Bank of Abyssinia,Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,4,Positive,0.5575,Transaction Performance; Feature Requests,
646,Bank of Abyssinia,Just make it work please🤣 this is embarrassing for a bank of your size,1,Neutral,0.5,Stability & Reliability,
647,Bank of Abyssinia,Update to the simplest way it requires the developer option on and off why this is,5,Neutral,0.5,User Interface & Experience,
648,Bank of Abyssinia,"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",1,Neutral,0.5,Transaction Performance; Stability & Reliability,
649,Bank of Abyssinia,I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,1,Neutral,0.5,User Interface & Experience,
650,Bank of Abyssinia,Worest app,1,Neutral,0.5,No Theme,
651,Bank of Abyssinia,The worest app ever,1,Neutral,0.5,No Theme,
652,Bank of Abyssinia,አሪፍ ነው በርቱልን,5,Neutral,0.5,No Theme,
653,Bank of Abyssinia,Wwwerrr,5,Neutral,0.5,No Theme,
654,Bank of Abyssinia,ጀማል ውቀቱ,5,Neutral,0.5,No Theme,
655,Bank of Abyssinia,Great For Financial company,5,Positive,0.7,No Theme,
656,Bank of Abyssinia,Very easy to use,5,Positive,0.7817,User Interface & Experience,
657,Bank of Abyssinia,The App's crash always.. Error.....,3,Neutral,0.5,Stability & Reliability,
658,Bank of Abyssinia,This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,1,Neutral,0.5,User Interface & Experience; Feature Requests,
659,Dashen Bank,I like this super app!,5,Positive,0.7083,No Theme,
660,Dashen Bank,Very disappointing application. it's getting worst by the day. both Amole and their super app. Just abysmal. Very sad.,1,Negative,0.7621,No Theme,
661,Dashen Bank,"Banking made simple, smart, and safe.",5,Positive,0.619,User Interface & Experience; Security Concerns,
662,Dashen Bank,It is the best of all i liked it i used it almost 2 years. As a idea i ask dashen bank system officier please make it self registerable app,5,Positive,0.9,User Interface & Experience,
663,Dashen Bank,gngu,5,Neutral,0.5,No Theme,
664,Dashen Bank,"The app is very good , but it does not tell the account number to which transfer is made and the transfer reciever also does not know from whom the transaction was made.Moreover it requires frequent update within short period. Hence improve it accordingly.",4,Positive,0.6683,Transaction Performance; Feature Requests,
665,Dashen Bank,"The best app and easy to use. The only draw back, it has no password reset option without going to brach. Pls modify it.",3,Positive,0.6792,Account Access Issues; User Interface & Experience,
666,Dashen Bank,Please enable the app for sreen shoot,1,Neutral,0.5,No Theme,
667,Dashen Bank,the best mobile banking app in Ethiopia,5,Positive,1.0,No Theme,
668,Dashen Bank,ግኡድ app,5,Neutral,0.5,No Theme,
669,Dashen Bank,it's awesome application but there is no available card less système,5,Positive,0.6056,No Theme,
670,Dashen Bank,The app suddenly stops,1,Neutral,0.5,Stability & Reliability,
671,Dashen Bank,it is even super than super app,5,Positive,0.6667,No Theme,
672,Dashen Bank,It would be more helpful if a/c no used for transfer are saved and usable for any future time transfers,4,Positive,0.625,Transaction Performance; Customer Support,
673,Dashen Bank,truly one step ahead,4,Neutral,0.5,No Theme,
674,Dashen Bank,bast smart bank sistem dashen amole dashen bamk,5,Positive,0.6071,No Theme,
675,Dashen Bank,ለአጠቃቀም እጅግ ቀላልና ድህንነቱ የተጠበቀ ነው።,5,Neutral,0.5,No Theme,
676,Dashen Bank,"Worst app possible, I don't think it gets worse than this. Least user friendly process to exchange your own money, far too many hurdles you have to get past to make a simple money transfer. Even after getting past all the hurdles you are restricted with a min and I believe a max amount of your own money you have access to, not to mention time restrictions; I wasn't able to access my money past midnight multiple times. You can't change tab to another app, having opened this without it crashing.",1,Neutral,0.5,Account Access Issues; Transaction Performance; Stability & Reliability; User Interface & Experience,
677,Dashen Bank,I'm a Dashen Bank customer as I know its function and duty. Thanks.,5,Positive,0.6,Customer Support,
678,Dashen Bank,Amole is the digital mobile application what i prefer.,5,Neutral,0.5,No Theme,
679,Dashen Bank,best mobile banking app👍,5,Positive,1.0,No Theme,
680,Dashen Bank,Complicated and fake app,1,Negative,0.75,No Theme,
681,Dashen Bank,Its Good updation from Previous,3,Positive,0.6333,No Theme,
682,Dashen Bank,yarid dima,5,Neutral,0.5,No Theme,
683,Dashen Bank,"Requires updates too frequently, often has server related issues, the fingerprint always requires updating, it's the most unreliable app I've used and always fails when you want to make urgent payments.",2,Neutral,0.5,Transaction Performance; Stability & Reliability; User Interface & Experience; Feature Requests,
684,Dashen Bank,dashin,3,Neutral,0.5,No Theme,
685,Dashen Bank,disappointed because of option to transfer cash on telebirr is limited for self only.... those and other similar given choices by the bank used us to choose this bank over others! no doubt I will be not preferring this bank with no unique incentives.,1,Negative,0.5945,Transaction Performance,
686,Dashen Bank,everything is perfect,5,Positive,1.0,No Theme,
687,Dashen Bank,Dashin Bank#1,5,Neutral,0.5,No Theme,
688,Dashen Bank,Both Amole & Dashen superApp are by far the worst mobile banking apps i have ever came across. if only there is 0 star option,1,Negative,0.65,Feature Requests,
689,Dashen Bank,"funny app, so much gymnastics just to be an app for sending and receiving money.",3,Positive,0.6125,No Theme,
690,Dashen Bank,I use this app so many times so i like it,5,Positive,0.75,User Interface & Experience,
691,Dashen Bank,Why did u change the option to transfer to other tellebirr account,1,Negative,0.5625,Transaction Performance; Stability & Reliability,
692,Dashen Bank,It's nice and simple to use app.,5,Positive,0.65,User Interface & Experience,
693,Dashen Bank,Just 👍,5,Neutral,0.5,No Theme,
694,Dashen Bank,Not god its,5,Neutral,0.5,No Theme,
695,Dashen Bank,Regarding Internet banking i really choice a Dashen Bank and I have one recommendation for app developer shall considere the low android level means 4-6 android to adress all types of android users because now a days the current updated app can't support such android.Thanks!!!,5,Neutral,0.5,User Interface & Experience; Customer Support; Network & Connectivity,
696,Dashen Bank,It doesn't work,1,Neutral,0.5,Stability & Reliability,
697,Dashen Bank,ምርጥ,5,Neutral,0.5,No Theme,
698,Dashen Bank,Please the update is refused to be download on my phone tecno f1. Please solve this issue ASAP,1,Neutral,0.5,Stability & Reliability,
699,Dashen Bank,"Very poor service, always not responding when ever we need to transfer I rate it 0 !",1,Negative,0.825,Transaction Performance; Customer Support; Feature Requests,
700,Dashen Bank,The recent update is broken. It diesn't allow to take screen shots (which by it self is not a problem) and the share button of a transaction doesn't work nor it will download the transaction receipt. I know security is especially important for banking systems but such a huge limitations on functionality will not serve the app any good. I guess the super app is the way to go.,2,Positive,0.631,Stability & Reliability; Security Concerns,
701,Dashen Bank,It is good but have so much problem ...even it say not compateble to your phone...it not easy for work ..,1,Positive,0.6139,Stability & Reliability; User Interface & Experience,
702,Dashen Bank,Dashen bank ATM,5,Neutral,0.5,No Theme,
703,Dashen Bank,Good Banking App,5,Positive,0.85,No Theme,
704,Dashen Bank,stay hamble,5,Neutral,0.5,No Theme,
705,Dashen Bank,ይሄ አሪፍ,2,Neutral,0.5,No Theme,
706,Dashen Bank,good app i like it but still i am confused because i cannot use prperly so Please check the app,3,Positive,0.575,User Interface & Experience,
707,Dashen Bank,Very slow and it seems it needs update everytime,1,Negative,0.695,Transaction Performance; Feature Requests,
708,Dashen Bank,Open app amole dashin,5,Neutral,0.5,No Theme,
709,Dashen Bank,Akiliua,5,Neutral,0.5,No Theme,
710,Dashen Bank,Perfiekt,5,Neutral,0.5,No Theme,
711,Dashen Bank,Help,5,Neutral,0.5,Customer Support,
712,Dashen Bank,A very fast mobile banking app,5,Positive,0.63,Transaction Performance,
713,Dashen Bank,Good job,5,Positive,0.85,No Theme,
714,Dashen Bank,It's nice and easy to use,5,Positive,0.7583,User Interface & Experience,
715,Dashen Bank,Nice app,5,Positive,0.8,No Theme,
716,Dashen Bank,Good app i used it always,5,Positive,0.85,User Interface & Experience,
717,Dashen Bank,It is very very slow pls update,2,Negative,0.695,Transaction Performance,
718,Dashen Bank,Very slow and it seems that every update something else is not working. The latest update doesn't allow me to use biometrics anymore and maximum daily transfer to Telebirr is 5k?!,1,Neutral,0.5,Transaction Performance; Stability & Reliability,
719,Dashen Bank,Good app Amole Wonderful,5,Positive,0.925,No Theme,
720,Dashen Bank,This app needs many modifications. It takes long time to log in to the account. It is not as fast as CBE. please Update it🙏🙏🙏,1,Positive,0.6083,Feature Requests,
721,Dashen Bank,"The app is cool, but unlike other banks they don't provide a receipt for mobile banking transactions, which makes it useless for payments that require receipt",2,Neutral,0.5,Transaction Performance; User Interface & Experience,
722,Dashen Bank,I am glad to customer with you .I have plan to use dube ale and amole.,5,Positive,0.75,User Interface & Experience,
723,Dashen Bank,WOW that's awesome,5,Positive,0.775,No Theme,
724,Dashen Bank,I cant choose select an account,1,Neutral,0.5,No Theme,
725,Dashen Bank,Good👍,5,Neutral,0.5,No Theme,
726,Dashen Bank,we needs modification at all !,1,Neutral,0.5,Feature Requests,
727,Dashen Bank,It was good at first but now the system is very bad.please try to fix it.,1,Positive,0.6917,Stability & Reliability,
728,Dashen Bank,Generic error how tofix,4,Neutral,0.5,Stability & Reliability,
729,Dashen Bank,Fast and suitable to learn.,5,Positive,0.6875,Transaction Performance,
730,Dashen Bank,"The app is extremely slow, often stuck on the logo. Security is poor, requiring only username/password. This allows unauthorized transactions. A large company like yours needs stronger security, such as two-factor authentication. The app's speed lags significantly compared to others. Numerous updates are needed to improve performance and security. Currently, it's a frustrating and time-wasting experience.",1,Neutral,0.5,Account Access Issues; Transaction Performance; User Interface & Experience; Feature Requests; Security Concerns,
731,Dashen Bank,Sometimes it's soo slow,3,Negative,0.65,Transaction Performance,
732,Dashen Bank,the best app I used always,1,Positive,1.0,User Interface & Experience,
733,Dashen Bank,Amole apk is ..... it's very good apk . please used amole Apk,5,Positive,0.955,User Interface & Experience,
734,Dashen Bank,fast and secure app,5,Positive,0.65,Security Concerns,
735,Dashen Bank,I am new for this App let me to use and i will rate 5 star while i get Satisfie,3,Positive,0.5682,User Interface & Experience,
736,Dashen Bank,Yeb,5,Neutral,0.5,No Theme,
737,Dashen Bank,Good Ait service!,5,Positive,0.9375,Customer Support,
738,Dashen Bank,Sisay mustefa abani,5,Neutral,0.5,No Theme,
739,Dashen Bank,"It can't load, even in a fast network connection. This app is so bad that it needs fixing",1,Negative,0.625,Stability & Reliability; Feature Requests; Network & Connectivity,
740,Dashen Bank,The best mobile banking in Ethiopia 👍👍,5,Positive,1.0,No Theme,
741,Dashen Bank,Thnk you,5,Neutral,0.5,No Theme,
742,Dashen Bank,I like this app b/c it has many options and easily useable,5,Positive,0.7333,User Interface & Experience,
